route_id,bus_number,starting_point,ending_point,via,via_stops,bus_count,high_frequency_route,night_service_route,low_frequency_route,rainfall_index
582,A21,thiruvanmiyur,vandalur zoo,"SRP Tools,Thorapakkam,Redial Road,Kamatchi Hospital, Eechangadu,Pallavaram, Chromepet, Tambaram, Perugalathur","['SRP Tools', 'Thorapakkam', 'Redial Road', 'Kamatchi Hospital', ' Eechangadu', 'Pallavaram', ' Chromepet', ' Tambaram', ' Perugalathur']",9,1,0,0,51
583,A47,thiruvanmiyur,avadi,"Adyar, T.Nagar, Pushpa Nagar, Ambattur I.E","['Adyar', ' T.Nagar', ' Pushpa Nagar', ' Ambattur I.E']",4,0,0,0,5
584,A5,t. nagar,balaji nagar,"Saidapet, Velachery, Medavakkam, Kamarajapuram","['Saidapet', ' Velachery', ' Medavakkam', ' Kamarajapuram']",4,1,1,0,33
585,A51,tambaram east,high court,"Camp Road, Kamarajapuram, Medavakkam, Pallikkaranai, Velachery, Guindy Race Course, DMS, LIC, Central R.S","['Camp Road', ' Kamarajapuram', ' Medavakkam', ' Pallikkaranai', ' Velachery', ' Guindy Race Course', ' DMS', ' LIC', ' Central R.S']",9,1,0,0,20
586,A51 cut,tambaram east,saidapet,"Camp Road, Kamarajapuram, Medavakkam, Pallikkaranai, Velachery, Guindy Race Course","['Camp Road', ' Kamarajapuram', ' Medavakkam', ' Pallikkaranai', ' Velachery', ' Guindy Race Course']",6,0,0,0,56
587,A57,high court,padiyanallur,"Beach R.S, Stanley, Mint, Basin Bridge, Vyasarpadi, Moolakadai, Puzhal, Red hills","['Beach R.S', ' Stanley', ' Mint', ' Basin Bridge', ' Vyasarpadi', ' Moolakadai', ' Puzhal', ' Red hills']",8,0,0,0,53
588,A70,avadi,pallavaram,"Ambattur, Padi, Thirumangalam, CMBT, Vadapalani, Ashok Pillar, Kathipara, Chennai Airport","['Ambattur', ' Padi', ' Thirumangalam', ' CMBT', ' Vadapalani', ' Ashok Pillar', ' Kathipara', ' Chennai Airport']",8,0,0,0,78
589,B18,vandalur zoo,korukkupet,"Broadway, LIC, TVS, Saidapet, Guindy, Pallavaram, Tambaram","['Broadway', ' LIC', ' TVS', ' Saidapet', ' Guindy', ' Pallavaram', ' Tambaram']",7,1,0,0,0
590,B19,shozhinganallur,kelambakkam,"Navallur, Siruseri","['Navallur', ' Siruseri']",2,0,0,0,28
591,B21xt,korukkupet,medavakkam koot road,"V.Nagar, Parrys, Secretrariat, Anna Square, AIR, Santhome, Foreshore Estate, MRC Nagar, Adyar, SRP Tools, Velacherry, Madipakkam Koot road, Kilkatalai, Kovilambakkam, Vellakal","['V.Nagar', ' Parrys', ' Secretrariat', ' Anna Square', ' AIR', ' Santhome', ' Foreshore Estate', ' MRC Nagar', ' Adyar', ' SRP Tools', ' Velacherry', ' Madipakkam Koot road', ' Kilkatalai', ' Kovilambakkam', ' Vellakal']",15,0,0,0,8
592,B29N,velachery,periyar nagar,"Saidapet, T. Nagar, DMS, Gemini, Sterling Road/College Road, KMC, Doveton, Perambur, Venus","['Saidapet', ' T. Nagar', ' DMS', ' Gemini', ' Sterling Road/College Road', ' KMC', ' Doveton', ' Perambur', ' Venus']",9,0,0,0,57
593,B51,tambaram east,t. nagar,"Camp Road, Santhosapuram, Medavakkam Koot Road, Kilkattalai, Madipakkam koot Road,Mount, Kathipara, Guindy","['Camp Road', ' Santhosapuram', ' Medavakkam Koot Road', ' Kilkattalai', ' Madipakkam koot Road', 'Mount', ' Kathipara', ' Guindy']",8,0,0,0,83
594,B51 cut,tambaram east,saidapet,"Camp Road, Santhosapuram, Medavakkam Koot Road, Kilkattalai, Madipakkam koot Road,Mount, Kathipara, GuindyEstate","['Camp Road', ' Santhosapuram', ' Medavakkam Koot Road', ' Kilkattalai', ' Madipakkam koot Road', 'Mount', ' Kathipara', ' GuindyEstate']",8,0,0,0,33
595,B70,guindy estate,pattabiram,"Avadi, Ambattur OT, Padi, CMBT, Vadapalani, Udhayam, CIPET","['Avadi', ' Ambattur OT', ' Padi', ' CMBT', ' Vadapalani', ' Udhayam', ' CIPET']",7,1,0,0,59
596,C18,kilkattalai,t.nagar,"Madipakkam Koot Road, Nanganallur, Guindy, Ekkaduthangal,Ashok pillar, West Mambalam","['Madipakkam Koot Road', ' Nanganallur', ' Guindy', ' Ekkaduthangal', 'Ashok pillar', ' West Mambalam']",6,0,0,1,16
597,C2,anna square,anna square,"Ezhilagam, Triplicane, Chepauk, Wallaja Road, Pallavan Road, Central, Regal, Vallalar Nagar, Royapuram bridge, Beach Road, Parrys, Secretariat","['Ezhilagam', ' Triplicane', ' Chepauk', ' Wallaja Road', ' Pallavan Road', ' Central', ' Regal', ' Vallalar Nagar', ' Royapuram bridge', ' Beach Road', ' Parrys', ' Secretariat']",12,0,0,0,45
598,C2,anna square,anna square,"Secretariat, Parrys, Beach Road, Stanley Hospital, Vallalar Nagar, Regal, Central, Pallavan Road, Wallajah road, Chepauk, Triplicane, Ezhilagam","['Secretariat', ' Parrys', ' Beach Road', ' Stanley Hospital', ' Vallalar Nagar', ' Regal', ' Central', ' Pallavan Road', ' Wallajah road', ' Chepauk', ' Triplicane', ' Ezhilagam']",12,0,0,0,95
599,C21,broadway,ottiyambakkam,"Secretrariat, Anna Square, AIR, Santhome, Foreshore Estate, MRC Nagar, Adyar, SRP Tools, Perungudi, Sholinganallur, Perumbakkam, Nukkanpalayam, Arasan Kazhani","['Secretrariat', ' Anna Square', ' AIR', ' Santhome', ' Foreshore Estate', ' MRC Nagar', ' Adyar', ' SRP Tools', ' Perungudi', ' Sholinganallur', ' Perumbakkam', ' Nukkanpalayam', ' Arasan Kazhani']",13,0,0,0,0
600,C27,t. nagar,cmbt,"Panagal park, Ashok pillar, K.K.Nagar BS, MGR nagar, Nesapakkam, West K.K.nagar, Avichi School, Virugambakkam, Chinmaya nagar, Koyambedu Market","['Panagal park', ' Ashok pillar', ' K.K.Nagar BS', ' MGR nagar', ' Nesapakkam', ' West K.K.nagar', ' Avichi School', ' Virugambakkam', ' Chinmaya nagar', ' Koyambedu Market']",10,0,0,1,17
601,C51,tambaram west,adyar,"Camp Road, Kamarajapuram, Medavakkam, Sholinganallur, ECR, Injambakkam, Thiruvanmyur","['Camp Road', ' Kamarajapuram', ' Medavakkam', ' Sholinganallur', ' ECR', ' Injambakkam', ' Thiruvanmyur']",7,1,0,0,88
602,C51 cut,tambaram west,injambakkam,"Camp Road, Kamarajapuram, Medavakkam, Sholinganallur, ECR","['Camp Road', ' Kamarajapuram', ' Medavakkam', ' Sholinganallur', ' ECR']",5,0,0,0,98
603,C70,guindy estate,red hills,"Ashok nagar, Vadapalani, CMBT, Thirumangalam, Anna nagar west, Padi, Thathankuppam, Kolathur, Retteri, Puzhal, Kavangarai, Ayurveda Ashramam","['Ashok nagar', ' Vadapalani', ' CMBT', ' Thirumangalam', ' Anna nagar west', ' Padi', ' Thathankuppam', ' Kolathur', ' Retteri', ' Puzhal', ' Kavangarai', ' Ayurveda Ashramam']",12,1,0,0,47
604,C70xt,guindy estate,padiyanallur,"Ashok nagar, Vadapalani, CMBT, Thirumangalam, Anna nagar west, Padi, Thathankuppam, Kolathur, Retteri, Puzhal, Kavangarai, Ayurveda Ashramam, Red Hills","['Ashok nagar', ' Vadapalani', ' CMBT', ' Thirumangalam', ' Anna nagar west', ' Padi', ' Thathankuppam', ' Kolathur', ' Retteri', ' Puzhal', ' Kavangarai', ' Ayurveda Ashramam', ' Red Hills']",13,0,0,0,77
605,D41,ambattur o.t.,thiruvanmiyur,"Korattur, Lucas,Thirumangalam, Amijikarai, KMC, Chetpet,Sterling road, Gemini,Teynampet,Nandanam, Adyar Gate, Mandaveli, AMS, Adyar, Adyar Depot","['Korattur', ' Lucas', 'Thirumangalam', ' Amijikarai', ' KMC', ' Chetpet', 'Sterling road', ' Gemini', 'Teynampet', 'Nandanam', ' Adyar Gate', ' Mandaveli', ' AMS', ' Adyar', ' Adyar Depot']",15,0,0,0,15
606,D51,high court,medavakkam koot road,"Medavakkam, Pallikkaranai, Velachery, Guindy Race Course, DMS, LIC, Central R.S","['Medavakkam', ' Pallikkaranai', ' Velachery', ' Guindy Race Course', ' DMS', ' LIC', ' Central R.S']",7,0,0,0,27
607,D51 xt,high court,sithalapakkamtnhb colony,"Sithalapakkam Koot road, Medavakkam, Pallikkaranai, Velachery, Guindy Race Course, DMS, LIC, Central R.S","['Sithalapakkam Koot road', ' Medavakkam', ' Pallikkaranai', ' Velachery', ' Guindy Race Course', ' DMS', ' LIC', ' Central R.S']",8,0,0,0,19
608,D70,ambattur i.e,velachery,"Collector Nagar, CMBT, Vadapalani, Ashok nagar, Guindy, Checkpost, Velachery Bypass road","['Collector Nagar', ' CMBT', ' Vadapalani', ' Ashok nagar', ' Guindy', ' Checkpost', ' Velachery Bypass road']",7,1,1,0,89
609,D70 xt,pattabiram,velachery,"Avadi, Ambattur O.T, Ambattur I.E","['Avadi', ' Ambattur O.T', ' Ambattur I.E']",3,0,0,0,8
610,D70 xt,ambattur i.e,medavakkam,"Collector Nagar, Vadapalani, Ashok nagar, Guindy, Checkpost, Velacherry, Pallikaranai","['Collector Nagar', ' Vadapalani', ' Ashok nagar', ' Guindy', ' Checkpost', ' Velacherry', ' Pallikaranai']",7,0,0,1,27
611,E18,guduvanchery,high court,"LIC, TVS, Saidapet, Guindy, Pallavaram, Tambaram, Vandalur Zoo","['LIC', ' TVS', ' Saidapet', ' Guindy', ' Pallavaram', ' Tambaram', ' Vandalur Zoo']",7,1,0,0,2
612,E18 xt,maraimalai nagar,high court,"LIC, TVS, Saidapet, Guindy, Pallavaram, Tambaram, Vandalur Zoo, Guduvanchery","['LIC', ' TVS', ' Saidapet', ' Guindy', ' Pallavaram', ' Tambaram', ' Vandalur Zoo', ' Guduvanchery']",8,0,0,1,97
613,E51,high court,ottiambakkam,"Arasan kazhani, Sithalapakkam, Sithalapakkam Koot road, Medavakkam, Pallikkaranai, Velachery, Guindy Race Course, DMS, LIC, Central R.S","['Arasan kazhani', ' Sithalapakkam', ' Sithalapakkam Koot road', ' Medavakkam', ' Pallikkaranai', ' Velachery', ' Guindy Race Course', ' DMS', ' LIC', ' Central R.S']",10,0,0,0,16
614,F54,poonamallee,mandaveli,"Kumananchavadi, Iyyapanthangal, Porur, Guindy, Kotturpuram, Adyar Gate","['Kumananchavadi', ' Iyyapanthangal', ' Porur', ' Guindy', ' Kotturpuram', ' Adyar Gate']",6,0,0,0,100
615,F70,pattabiram,guindy tvk estate,"Avadi, Ambattur I.E, Lucas, Anna Nagar West, Koyambedu market, CMBT, Vadapalani, West Saidapet","['Avadi', ' Ambattur I.E', ' Lucas', ' Anna Nagar West', ' Koyambedu market', ' CMBT', ' Vadapalani', ' West Saidapet']",8,0,0,0,64
616,G118,t.nagar,kavanoor koot road,"Guindy, Pallavaram, Tambaram, Vandaloor Zoo, Guduvanchery","['Guindy', ' Pallavaram', ' Tambaram', ' Vandaloor Zoo', ' Guduvanchery']",5,0,0,0,31
617,G17,broadway,mogalivakkam,"Kedar Hospital,Porur, Valsarawakkam, Alwarthirunagar, Virugambakkam, Vadapalani, Gemini, Thousand lights, Central","['Kedar Hospital', 'Porur', ' Valsarawakkam', ' Alwarthirunagar', ' Virugambakkam', ' Vadapalani', ' Gemini', ' Thousand lights', ' Central']",9,0,0,0,30
618,G18,guduvanchery,t.nagar,"Saidapet, Guindy, Pallavaram, Chromepet, Tambaram, Vandalur Zoo","['Saidapet', ' Guindy', ' Pallavaram', ' Chromepet', ' Tambaram', ' Vandalur Zoo']",6,1,1,0,85
619,G18 xt,maraimalai nagar,t.nagar,"Saidapet, Guindy, Pallavaram, Chromepet, Tambaram, Vandalur Zoo, Guduvanchery","['Saidapet', ' Guindy', ' Pallavaram', ' Chromepet', ' Tambaram', ' Vandalur Zoo', ' Guduvanchery']",7,0,0,1,83
620,G21,broadway,chrompet,"Secretariat, Kannaki Statue, QMC, Kalyani Hospital, Sanskrit College, Luz, Mylapore, Mandaveli BS, Adyar Gate, Kotturpuram, Anna university, Guindy, Pallavaram","['Secretariat', ' Kannaki Statue', ' QMC', ' Kalyani Hospital', ' Sanskrit College', ' Luz', ' Mylapore', ' Mandaveli BS', ' Adyar Gate', ' Kotturpuram', ' Anna university', ' Guindy', ' Pallavaram']",13,0,0,0,94
621,G54,t.nagar,vellavedu,"Poonamallee, Kumananchavadi, SRMC, Porur, Guindy, Saidapet","['Poonamallee', ' Kumananchavadi', ' SRMC', ' Porur', ' Guindy', ' Saidapet']",6,0,0,0,1
622,G70,vadapalani,guduvanchery,"Udhayam Theater, Pallavaram, Tambaram, Vandalur Zoo","['Udhayam Theater', ' Pallavaram', ' Tambaram', ' Vandalur Zoo']",4,0,0,0,8
623,H21,broadway,chemmenchery,"Secretrariat, Anna Square, AIR, Santhome, Foreshore Estate, MRC Nagar, Adyar, SRP Tools, Perungudi, Sholinganallur","['Secretrariat', ' Anna Square', ' AIR', ' Santhome', ' Foreshore Estate', ' MRC Nagar', ' Adyar', ' SRP Tools', ' Perungudi', ' Sholinganallur']",10,1,0,0,98
624,H27,anna square,ambattur,"Triplicane, LIC, DPI, Sterling Road, Loyola College, Choolaimedu, Roundtana, Thirumangalam, Vavin, Ambattur I.E","['Triplicane', ' LIC', ' DPI', ' Sterling Road', ' Loyola College', ' Choolaimedu', ' Roundtana', ' Thirumangalam', ' Vavin', ' Ambattur I.E']",10,0,0,0,97
625,H51,tambaram east,broadway,"Secretariat, Kannaki Statue, QMC, Kalyani Hospital, Sanskrit College, Luz, Mylapore, Mandaveli BS, AMS, Adyar, Adyar Depot, SRP tools, Taramani, Velachery, Pallikaranai, Medavakkam, Santhosapuram, Kamarajapuram, Camp road, Convent","['Secretariat', ' Kannaki Statue', ' QMC', ' Kalyani Hospital', ' Sanskrit College', ' Luz', ' Mylapore', ' Mandaveli BS', ' AMS', ' Adyar', ' Adyar Depot', ' SRP tools', ' Taramani', ' Velachery', ' Pallikaranai', ' Medavakkam', ' Santhosapuram', ' Kamarajapuram', ' Camp road', ' Convent']",20,0,0,0,27
626,H70,menambedu,cmbt,Ambattur OT,['Ambattur OT'],1,0,0,0,80
627,J70,mogappair west,guindy i.e,"Collector Nagar, CMBT, Vadapalani, Udhayam Theater","['Collector Nagar', ' CMBT', ' Vadapalani', ' Udhayam Theater']",4,0,0,0,17
628,K18,broadway,saidapet west,"Central R.S, Simpson, LIC, TVS, DMS, Teynampet, Nandanam, Saidapet, Guindy, Ekkaduthangal, Ashok nagar, Mettupalayam","['Central R.S', ' Simpson', ' LIC', ' TVS', ' DMS', ' Teynampet', ' Nandanam', ' Saidapet', ' Guindy', ' Ekkaduthangal', ' Ashok nagar', ' Mettupalayam']",12,0,1,0,65
629,K18 cut,broadway,ekkaduthangal,"Central R.S, Simpson, LIC, TVS, DMS, Teynampet, Nandanam, Saidapet, Guindy,CIPET","['Central R.S', ' Simpson', ' LIC', ' TVS', ' DMS', ' Teynampet', ' Nandanam', ' Saidapet', ' Guindy', 'CIPET']",10,0,1,0,19
630,L21,broadway,velachery,"Marina Beach, Foreshore Estate, MRC Nagar, Adyar, SRP Tools","['Marina Beach', ' Foreshore Estate', ' MRC Nagar', ' Adyar', ' SRP Tools']",5,0,0,1,18
631,L51,cmbt,ottiambakkam,"Arasan Kazhani, Sithalapakkam, Medavakkam, Pallikaranai, Velacherry, Checkpost, Guindy, Ashok pillar, Vadapalani, MMDA Colony","['Arasan Kazhani', ' Sithalapakkam', ' Medavakkam', ' Pallikaranai', ' Velacherry', ' Checkpost', ' Guindy', ' Ashok pillar', ' Vadapalani', ' MMDA Colony']",10,0,0,0,83
632,L70,menambedu,tambaram,"Korattur, CMBT, Vadapalani, Udhayam Theater","['Korattur', ' CMBT', ' Vadapalani', ' Udhayam Theater']",4,0,0,0,33
633,M1,thiruvanmiyur,kilkattalai,Velachery,['Velachery'],1,0,0,0,44
634,M11,saidapet,tambaram east,"Guindy, St.Thomas Mount, Kilkattalai, Kovilambakkam, Medavakkam Koot Road, Santhosapuram, Camp Road","['Guindy', ' St.Thomas Mount', ' Kilkattalai', ' Kovilambakkam', ' Medavakkam Koot Road', ' Santhosapuram', ' Camp Road']",7,0,0,0,13
635,M116,broadway,kaviarasu kannadhasan nagar,"SIDCO, MKB Nagar, Sathyamoorthy Nagar, Basin Bridge, Mint, Stanley, Beach R.S","['SIDCO', ' MKB Nagar', ' Sathyamoorthy Nagar', ' Basin Bridge', ' Mint', ' Stanley', ' Beach R.S']",7,1,0,0,25
636,M116A,broadway,muthamil nagar (kodungaiyur),"SIDCO, MKB Nagar, Sathyamoorthy Nagar, Basin Bridge, Mint, Stanley, Beach R.S","['SIDCO', ' MKB Nagar', ' Sathyamoorthy Nagar', ' Basin Bridge', ' Mint', ' Stanley', ' Beach R.S']",7,1,0,0,39
637,M116L,broadway,parvathi nagar (kodungaiyur),"Muthamil Nagar, SIDCO, MKB Nagar, Sathyamoorthy Nagar, Basin Bridge, Mint, Stanley, Beach R.S","['Muthamil Nagar', ' SIDCO', ' MKB Nagar', ' Sathyamoorthy Nagar', ' Basin Bridge', ' Mint', ' Stanley', ' Beach R.S']",8,0,0,0,9
638,M119,semmencheri,guindy,"Velachery,SRP,Perungudi","['Velachery', 'SRP', 'Perungudi']",3,0,0,0,45
639,M119A,semmencheri,t.nagar,"Saidapet, Velachery, SRP, Perungudi","['Saidapet', ' Velachery', ' SRP', ' Perungudi']",4,0,0,0,68
640,M119B,semmencheri,guindy,"Saidapet,GandhiMandapam, Adyar,Thiruvanmiyur","['Saidapet', 'GandhiMandapam', ' Adyar', 'Thiruvanmiyur']",4,0,0,1,15
641,M11A,vallalar nagar,rengarajapuram,"Pangal Park, Annasalai, Central R.S, Parry's Corner","['Pangal Park', ' Annasalai', ' Central R.S', "" Parry's Corner""]",4,0,0,0,31
642,M12,high court,kilkattalai,"Gopalapuram, Teynampet, Velachery","['Gopalapuram', ' Teynampet', ' Velachery']",3,0,0,0,21
643,M12A,t. nagar,foreshore estate,"Pondy bazaar,Alwarpet, Luz, Santhome","['Pondy bazaar', 'Alwarpet', ' Luz', ' Santhome']",4,0,0,0,77
644,M14,n.g.o colony b.s,medavakkam junction,"Adambakkam, Vanuvampet, Ullagaram, Puzhithivakkam, Madipakkam Koot rd, Ganesh Nagar, Kilkattalai, Kovilambakkam, Vadakkupet, Vellaikal, Bell Nagar, Medavakkam","['Adambakkam', ' Vanuvampet', ' Ullagaram', ' Puzhithivakkam', ' Madipakkam Koot rd', ' Ganesh Nagar', ' Kilkattalai', ' Kovilambakkam', ' Vadakkupet', ' Vellaikal', ' Bell Nagar', ' Medavakkam']",12,1,0,0,70
645,M14 xt,saidapet,madambakkam sivan koil,"NGO Colony, Vanuvampettai, Madipakkam, Kilkattalai, Medavakkam Koot Road, Santhoshapuram, Vengaivasal","['NGO Colony', ' Vanuvampettai', ' Madipakkam', ' Kilkattalai', ' Medavakkam Koot Road', ' Santhoshapuram', ' Vengaivasal']",7,0,0,1,71
646,M14A,velachery,medavakkam koot road,"Vanuvampettai, Madipakkam, Kilkattalai","['Vanuvampettai', ' Madipakkam', ' Kilkattalai']",3,0,0,1,41
647,M15,mylapore,medavakkam,"Adyar, Thiruvanmiyur, SRP Tools, Velachery, Pallikaranai","['Adyar', ' Thiruvanmiyur', ' SRP Tools', ' Velachery', ' Pallikaranai']",5,0,0,0,28
648,M15 xt,mylapore,tambaram east,"Adyar, Thiruvanmiyur, SRP Tools, Velachery, Pallikaranai, Medavakkam, Camp Road","['Adyar', ' Thiruvanmiyur', ' SRP Tools', ' Velachery', ' Pallikaranai', ' Medavakkam', ' Camp Road']",7,0,0,0,92
649,M151K,tambaram east,kannagi nagar,"CampRoad, Medavakkam, Shozhinganallur, Okkiam","['CampRoad', ' Medavakkam', ' Shozhinganallur', ' Okkiam']",4,0,0,0,75
650,M153,pattabiram,cmbt,"Thandarai,Chittukadu,Thirumazhisai, Poonamallee,Kumananchavadi, Maduravoyal","['Thandarai', 'Chittukadu', 'Thirumazhisai', ' Poonamallee', 'Kumananchavadi', ' Maduravoyal']",6,0,0,1,39
651,M157,red hills,thiruvottiyur,"Puzhal, Moolakadai,Sharma Nagar, M.K.B Nagar, Korukkupettai, Tondaripet, Tollgate, Theradi","['Puzhal', ' Moolakadai', 'Sharma Nagar', ' M.K.B Nagar', ' Korukkupettai', ' Tondaripet', ' Tollgate', ' Theradi']",8,0,0,0,69
652,M170,thiruverkadu,velachery,"Velappan chavadi, Vanagaram, Maduravoyal, Nerkundram, Koyambedu Market, CMBT, Vadapalani, Ashok Pillar, Guindy, Checkpost","['Velappan chavadi', ' Vanagaram', ' Maduravoyal', ' Nerkundram', ' Koyambedu Market', ' CMBT', ' Vadapalani', ' Ashok Pillar', ' Guindy', ' Checkpost']",10,0,0,0,82
653,M18,guduvanchery,tambaram,Vandalur Zoo/Arignar Anna Zoological Park,['Vandalur Zoo/Arignar Anna Zoological Park'],1,1,1,0,0
654,M18C,kilkattalai,t.nagar,"Madipakkam Koot Road, Nanganallur, Guindy, Saidapet","['Madipakkam Koot Road', ' Nanganallur', ' Guindy', ' Saidapet']",4,1,1,0,56
655,M18G,guduvanchery,hasthinapuram,"Chromepet, Tambaram, Vandalur Zoo","['Chromepet', ' Tambaram', ' Vandalur Zoo']",3,1,1,0,89
656,M18N,guduvanchery,nanganallur,"Pazhavanthangal, Pallavaram, Chromepet, Tambaram, Vandalur Zoo, Oorapakkam","['Pazhavanthangal', ' Pallavaram', ' Chromepet', ' Tambaram', ' Vandalur Zoo', ' Oorapakkam']",6,1,0,0,64
657,M19A,t. nagar,kelambakkam,"Saidapet, Adyar, Thiruvanmiyur, Perungudi","['Saidapet', ' Adyar', ' Thiruvanmiyur', ' Perungudi']",4,0,0,0,41
658,M19B,t. nagar,kannagi nagar,"Saidapet, Adyar, Thiruvanmiyur, Jain College, Perungudi","['Saidapet', ' Adyar', ' Thiruvanmiyur', ' Jain College', ' Perungudi']",5,0,0,0,49
659,M1A,thiruvanmiyur,nanganallur,"Thiruvanmiyur, Madipakkam","['Thiruvanmiyur', ' Madipakkam']",2,0,0,0,60
660,M1P,thiruvanmiyur,pozhichalur,"Velachery, Kilkattalai, Pallavaram, Pammal","['Velachery', ' Kilkattalai', ' Pallavaram', ' Pammal']",4,0,0,1,89
661,M2,saidapet,ottiambakkam,"Velachery, Medavakkam","['Velachery', ' Medavakkam']",2,0,0,1,58
662,M21,velachery,tambaram west,"Narayanapuram, Pallikaranai, Medavakkam, Camp Road, Tambaram East","['Narayanapuram', ' Pallikaranai', ' Medavakkam', ' Camp Road', ' Tambaram East']",5,1,0,0,74
663,M21A,velachery,tambaram west,"Pallikaranai, Medavakkam, Santhosapuram, Sembakkam, Thirumalai Nagar, Hasthinapuram, Chitlapakkam, MEPZ","['Pallikaranai', ' Medavakkam', ' Santhosapuram', ' Sembakkam', ' Thirumalai Nagar', ' Hasthinapuram', ' Chitlapakkam', ' MEPZ']",8,0,0,0,36
664,M21B,velachery,chromepet,"Narayanapuram, Pallikaranai, Medavakkam, Santhosapuram, Sembakkam, Thirumalai Nagar, Hasthinapuram","['Narayanapuram', ' Pallikaranai', ' Medavakkam', ' Santhosapuram', ' Sembakkam', ' Thirumalai Nagar', ' Hasthinapuram']",7,0,0,0,29
665,M21C,kannagi nagar,central r.s,"Thoraipakkam, Perungudi, Thiruvanmiyur, Adayar, Mandaveli","['Thoraipakkam', ' Perungudi', ' Thiruvanmiyur', ' Adayar', ' Mandaveli']",5,0,0,0,76
666,M21F,kannagi nagar,egmore,"Mettukuppam, Perugudi, Kandan chavadi, SRP Tools, Thiruvanmiyur, Adyar, AMS, Mandaveli, Mylapore, Ajantha, Royapettah, Wesley School, LIC, Pudhupet, Maternity Hospital","['Mettukuppam', ' Perugudi', ' Kandan chavadi', ' SRP Tools', ' Thiruvanmiyur', ' Adyar', ' AMS', ' Mandaveli', ' Mylapore', ' Ajantha', ' Royapettah', ' Wesley School', ' LIC', ' Pudhupet', ' Maternity Hospital']",15,0,0,0,18
667,M21G,broadway,guindy,"Secretariat, Kannaki Statue, QMC, Kalyani Hospital, Sanskrit College, Luz, Mylapore, Mandaveli BS, Adyar Gate, Kotturpuram, Anna university,","['Secretariat', ' Kannaki Statue', ' QMC', ' Kalyani Hospital', ' Sanskrit College', ' Luz', ' Mylapore', ' Mandaveli BS', ' Adyar Gate', ' Kotturpuram', ' Anna university', '']",12,1,0,0,40
668,M21G xt,broadway,nanganallur,"Secretariat, Kannaki Statue, QMC, Kalyani Hospital, Luz, Mylapore, Mandaveli BS, Adyar Gate, Kotturpuram, Anna university, Guindy, Pazhavanthangal Station, Chidambaram Stores","['Secretariat', ' Kannaki Statue', ' QMC', ' Kalyani Hospital', ' Luz', ' Mylapore', ' Mandaveli BS', ' Adyar Gate', ' Kotturpuram', ' Anna university', ' Guindy', ' Pazhavanthangal Station', ' Chidambaram Stores']",13,0,0,0,10
669,M21G xt,broadway,ekkaduthangal,"Secretariat, Kannaki Statue, QMC, Kalyani Hospital, Sanskrit College, Luz, Mylapore, Mandaveli BS, Adyar Gate, Kotturpuram, Anna university, Guindy","['Secretariat', ' Kannaki Statue', ' QMC', ' Kalyani Hospital', ' Sanskrit College', ' Luz', ' Mylapore', ' Mandaveli BS', ' Adyar Gate', ' Kotturpuram', ' Anna university', ' Guindy']",12,0,0,1,93
670,M21T,kannagi nagar,broadway,"Santhome, Adyar, Perungudi","['Santhome', ' Adyar', ' Perungudi']",3,0,0,0,13
671,M27,t. nagar,cmbt,"Panagal park, Bharathinagar, Liberty, Power house, Vadapalani, Virugambakkam, Chinmaya nagar, Koyambedu Market","['Panagal park', ' Bharathinagar', ' Liberty', ' Power house', ' Vadapalani', ' Virugambakkam', ' Chinmaya nagar', ' Koyambedu Market']",8,0,0,0,14
672,M270,ambattur i.e,puzhuthivakkam,"Aadambakkam, Guindy, Udhayam, CMBT, Thirumangalam","['Aadambakkam', ' Guindy', ' Udhayam', ' CMBT', ' Thirumangalam']",5,0,0,0,3
673,M33A,broadway,moolakadai,,[],0,0,0,0,71
674,M33xt,broadway,kaviarasu kannadasan nagar,"M.K.B Nagar, Vyasarpadi, Basin Bridge, Mint, Mannadi","['M.K.B Nagar', ' Vyasarpadi', ' Basin Bridge', ' Mint', ' Mannadi']",5,1,0,0,86
675,M42B,broadway,poombuhar,"Central R.S, Periamet, Choolaipostoffice, Doveton, Bhuvaneswari, Pattalam, Otteri, Perambur, Venus, Peravallur,Nehrusilai","['Central R.S', ' Periamet', ' Choolaipostoffice', ' Doveton', ' Bhuvaneswari', ' Pattalam', ' Otteri', ' Perambur', ' Venus', ' Peravallur', 'Nehrusilai']",11,0,0,0,63
676,M42C,broadway,teacherscolony,"Central, Periamet, Natarajatheatre, Pulianthope, Pattalam, Kannigapuram, Perambur B.S, Venus, Peravallur, Kolathur, Vinayagapuram","['Central', ' Periamet', ' Natarajatheatre', ' Pulianthope', ' Pattalam', ' Kannigapuram', ' Perambur B.S', ' Venus', ' Peravallur', ' Kolathur', ' Vinayagapuram']",11,0,0,0,78
677,M42D,broadway,srinivasanagar,,[],0,1,0,0,44
678,M45,t. nagar,kilkattalai,"Saidapet, Velachery","['Saidapet', ' Velachery']",2,1,0,0,51
679,M45A,velachery,anna square,"Saidapet, Nandanam, Adyar Gate","['Saidapet', ' Nandanam', ' Adyar Gate']",3,0,0,0,38
680,M45B,anna square,nanganallur,"Saidapet, Nandanam, Teynampet, Alwarpet, Luz, Chennai Citi Centre","['Saidapet', ' Nandanam', ' Teynampet', ' Alwarpet', ' Luz', ' Chennai Citi Centre']",6,1,0,0,5
